Dagang Pot,"19,19",172,3,2008,?pm=63jU8d0VNp1K9tWNc9sNzQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Usaha Dagang (UD),3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   10,00 %",Rendah,"Rp. 19,19 Juta","Rp. 172,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 300,00 Juta",4
DAGANG,"50,42","43,2",2,2010,?pm=VfkBaSxCKbYz1t1SfbZh2Q==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 50,42 Juta","Rp. 43,20 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 50,00 Juta",1
Dagang Pakaian,418,144,1,2009,?pm=lN1r6Lti1CvGlAwgKL9j/w==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 418,00 Juta","Rp. 144,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 400,00 Juta",3
Depot Air Minum,72,60,1,2009,?pm=il3w7tZR+49Qqa8hDZHl9Q==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 72,00 Juta","Rp. 60,00 Juta",25 %/Tahun,"Rp. 8,00 Juta","Rp. 30,00 Juta",3
Bengkel Mobil,19,72,4,2009,?pm=XCVg9YbfAqNKZExYV2+a5A==&mp=2BbfzMJpZb2nANZ3GT30ng==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,4,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 19,00 Juta","Rp. 72,00 Juta",10 %/Tahun,"Rp. 4,00 Juta","Rp. 7,00 Juta",3
Dagang Alat Tulis Kantor,70,12,4,2008,?pm=gVhYI5pdFYB7/V9pewrLhQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,4,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 70,00 Juta","Rp. 12,00 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 136,00 Juta",6
Dagang Bahan Bangunan,35,12,3,2008,?pm=XdntYikWYf4pHymlR8+EbQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 35,00 Juta","Rp. 12,00 Juta",50 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",4
Dagang Bahan Bangunan,56,12,3,2008,?pm=FmAODTrpTDrX/zYzkj0qpA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 56,00 Juta","Rp. 12,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 130,00 Juta",4
Dagang Accesoris & Variasi Mobil,40,12,4,2008,?pm=B6nwjblAF2SiZ5caRaJtjg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,4,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 40,00 Juta","Rp. 12,00 Juta",10 %/Tahun,"Rp. 4,00 Juta","Rp. 138,00 Juta",5
Pempek,4,24,1,2011,?pm=pO+4wqTtyQOuHiwETt0MJA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   75,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   25,00 %",Rendah,"Rp. 4,00 Juta","Rp. 24,00 Juta",20 %/Tahun,"Rp. 2,00 Juta","Rp. 5,00 Juta",5
Kue,36,128,2,2011,?pm=J41VXKtSBNccSzs++vAHyw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,"Rp. 36,00 Juta","Rp. 128,00 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 108,00 Juta",6
Konveksi,"74,5",400,3,2011,?pm=x/5Wx1HbDM11ixiya27fcA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 74,50 Juta","Rp. 400,00 Juta",40 %/Tahun,"Rp. 6,00 Juta","Rp. 108,00 Juta",6
Warung,87,384,1,2011,?pm=NWRRNiCMs9Gm3yfiV7Bmlg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 87,00 Juta","Rp. 384,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 33,00 Juta",6
Dagang kebutuhan harian,"93,4",180,1,2008,?pm=cvUHOR695NBvVQIjB9n7VA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 93,40 Juta","Rp. 180,00 Juta",2 %/Tahun,"Rp. 10,00 Juta","Rp. 11,00 Juta",3
Kios Barang Harian,155,22,2,2012,?pm=aJrcXVyo6BeuclIwBL44dg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Rendah,"Rp. 155,00 Juta","Rp. 22,00 Juta",40 %/Tahun,"Rp. 10,00 Juta","Rp. 50,00 Juta",6
Dagang Barang Harian,131,28,2,2012,?pm=QyFZrycYZUryGYyT6RQzRw==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,"Rp. 131,00 Juta","Rp. 28,00 Juta",40 %/Tahun,"Rp. 10,00 Juta","Rp. 53,00 Juta",6
Barang Harian,74,26,1,2012,?pm=2Qg5/dThnjAspftghKWhRg==&mp=p1ca+Y2BZCwOZVEqm2oXjA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,"Rp. 74,00 Juta","Rp. 26,00 Juta",15 %/Tahun,"Rp. 10,00 Juta","Rp. 32,00 Juta",6
Dagang Tanaman Hias,150,101,2,2008,?pm=G+qOx7rL4rXzw7ZsD+yopw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 150,00 Juta","Rp. 101,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 100,00 Juta",4
Dagang Beras,"133,32",410,2,2008,?pm=10uRJOg8mjnObHjNQ4G82w==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %",Rendah,"Rp. 133,32 Juta","Rp. 410,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 100,00 Juta",5
Dagang Voucher dan Asesoris HP,73,274,2,2008,?pm=/r/DZXn3lc2azlcb6asyBA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 73,00 Juta","Rp. 274,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",4
Dagang Bakso,53,875,5,2008,?pm=Mn5m+EJ/nZ6eTvPa2AYPiw==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Usaha Dagang (UD),5,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Tinggi,"Rp. 53,00 Juta","Rp. 875,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 130,00 Juta",5
Dagang Barang Kerajinan,"277,5","137,4",23,2008,?pm=1HFpREnCg8Ozm6GdH2+bRA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,23,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   0,00 %",Rendah,"Rp. 277,50 Juta","Rp. 137,40 Juta",30 %/Tahun,"Rp. 0,00 Juta","Rp. 206,00 Juta",6
Penjualan Sembako,225,147,3,2011,?pm=37iaEUkhy5NLnzUaey9lwg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Usaha Dagang (UD),3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 225,00 Juta","Rp. 147,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 130,00 Juta",9
Usaha Bengkel,"11,54","37,8",1,2011,?pm=z2MzjIhfDcAqKKxDz7O6KA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 11,54 Juta","Rp. 37,80 Juta",50 %/Tahun,"Rp. 10,00 Juta","Rp. 10,00 Juta",4
Dagang Kebutuhan Pokok,342,450,4,2011,?pm=CjPHb/Ty0REm76/4Vyk/EQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,4,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 342,00 Juta","Rp. 450,00 Juta",50 %/Tahun,"Rp. 0,00 Juta","Rp. 150,00 Juta",9
Jual Kebutuhan Pokok,186,"12,5",1,2011,?pm=TE/DegSWgxw1ngkWA37xYw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 186,00 Juta","Rp. 12,50 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 186,00 Juta",6
Jual Kebutuhan Pokok,163,51,2,2011,?pm=1T/1WyQIE6du4REcEvixeQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 163,00 Juta","Rp. 51,00 Juta",25 %/Tahun,"Rp. 8,00 Juta","Rp. 136,00 Juta",7
JUAL IKAN,"354,8",180,1,2011,?pm=c2saFEp5lDBoZOd7hDk05w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 354,80 Juta","Rp. 180,00 Juta",50 %/Tahun,"Rp. 0,00 Juta","Rp. 322,00 Juta",7
BENGKEL MODIFIKASI,54,42,6,2011,?pm=+g0ozUq82TeqlJQAL1PF1w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,6,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   30,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   70,00 %",Sedang,"Rp. 54,00 Juta","Rp. 42,00 Juta",50 %/Tahun,"Rp. 0,00 Juta","Rp. 32,00 Juta",6
MAKANAN JADI,"12,25",75,1,2011,?pm=Q6Q99dfET2xO6a1cD2sEoQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %",Rendah,"Rp. 12,25 Juta","Rp. 75,00 Juta",50 %/Tahun,"Rp. 10,00 Juta","Rp. 15,00 Juta",5
MAKANAN JADI ,"288,74",135,1,2011,?pm=ImilOLCT5VayMfcIHAi2XQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Rendah,"Rp. 288,74 Juta","Rp. 135,00 Juta",80 %/Tahun,"Rp. 0,00 Juta","Rp. 282,00 Juta",7
Usaha Dagang,"39,4",148,2,2011,?pm=gdXkRbSl3Lgir1B77BZ5kw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 39,40 Juta","Rp. 148,00 Juta",10 %/Tahun,"Rp. 10,00 Juta","Rp. 10,00 Juta",3
Kelontangan,423,134,3,2011,?pm=FZ1yO8GngfOaGH2PoYKliw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 423,00 Juta","Rp. 134,00 Juta",15 %/Tahun,"Rp. 0,00 Juta","Rp. 2.308,00 Juta",8
Kerajinan Tangan,381,1.100,20,2011,?pm=si83wScHDXXEmOtI85ocpw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,20,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Tidak Ada   50,00 %",Sedang,"Rp. 381,00 Juta","Rp. 1.100,00 Juta",20 %/Tahun,"Rp. 0,00 Juta","Rp. 360,00 Juta",8
Bengkel Las Listrik,401,690,7,2011,?pm=LzdGjwXlRmZ+QeWsVY5G8g==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,7,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %",Rendah,"Rp. 401,00 Juta","Rp. 690,00 Juta",40 %/Tahun,"Rp. 0,00 Juta","Rp. 285,00 Juta",8
Dagang Sembako,125,77,1,2011,?pm=3IPN7jPcWet8JoBXpORjkg==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Rendah,"Rp. 125,00 Juta","Rp. 77,00 Juta",30 %/Tahun,"Rp. 9,00 Juta","Rp. 100,00 Juta",6
Bakar Ikan,784,656,3,2011,?pm=VlDV9WyniaFJk+OBkaMePQ==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 784,00 Juta","Rp. 656,00 Juta",30 %/Tahun,"Rp. 10,00 Juta","Rp. 760,00 Juta",10
Dagang,183,13,1,2011,?pm=dVSsCyDBQZCmfyTWybvkyA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Tinggi,"Rp. 183,00 Juta","Rp. 13,00 Juta",20 %/Tahun,"Rp. 9,00 Juta","Rp. 544,00 Juta",7
Dagang Sendal,"26,3",222,2,2008,?pm=2mDOteQIONl0u66y36WZhg==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   90,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   10,00 %",Rendah,"Rp. 26,30 Juta","Rp. 222,00 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 25,00 Juta",5
Dagang Alat - Alat Listrik,111,198,2,2008,?pm=ZQbFJ93zRnYDjKAoJu2bWQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %","Tidak Ada   0,00 %",Sedang,"Rp. 111,00 Juta","Rp. 198,00 Juta",5 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",3
Dagang Interior Mobil,"25,7",82,3,2008,?pm=tsmdhvlaXqKxfRwiVA7jgA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,3,Retail,"Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   20,00 %","Masyarakat Golongan Atas (penghasilan lebih dari Rp 10 juta/bulan)   80,00 %",Rendah,"Rp. 25,70 Juta","Rp. 82,00 Juta",10 %/Tahun,"Rp. 7,50 Juta","Rp. 15,00 Juta",4
Dagang pelumas dan jasa bengkel cuci mobil,"28,8",648,2,2008,?pm=R+Wa2RIf6sA2xK0eu+1yxA==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Tinggi,"Rp. 28,80 Juta","Rp. 648,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 12,00 Juta",5
Dagang pelumas dan jasa bengkel cuci mobil,"39,13",108,1,2008,?pm=i1NEioK4p2Q1fCB2xbdU9g==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Tidak Ada   0,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   100,00 %",Tinggi,"Rp. 39,13 Juta","Rp. 108,00 Juta",25 %/Tahun,"Rp. 10,00 Juta","Rp. 0,00 Juta",2
Bengkel Bubut/service,822,"524,8",7,2011,?pm=Z/HHhATpMIzIbPAiBjIwPw==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,CV,7,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %",Sedang,"Rp. 822,00 Juta","Rp. 524,80 Juta",10 %/Tahun,"Rp. 0,00 Juta","Rp. 127,00 Juta",10
Warung,44,360,2,2011,?pm=P9aPc0reZQy11aB198L34w==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Rendah,"Rp. 44,00 Juta","Rp. 360,00 Juta",20 %/Tahun,"Rp. 10,00 Juta","Rp. 156,00 Juta",6
Sembako,"37,5",534,1,2010,?pm=fX+PdZj00zJ+ePhjm2dg2A==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Tinggi,"Rp. 37,50 Juta","Rp. 534,00 Juta",35 %/Tahun,"Rp. 10,00 Juta","Rp. 150,00 Juta",-
Warkop,124,300,2,2010,?pm=NOIwDPykXsOzhyg3ND+vLw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   50,00 %",Rendah,"Rp. 124,00 Juta","Rp. 300,00 Juta",30 %/Tahun,"Rp. 9,00 Juta","Rp. 190,00 Juta",-
Kue,"68,85","56,55",2,2010,?pm=mGa65XWnxTOiA3KUfNjVCg==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,"Rp. 68,85 Juta","Rp. 56,55 Juta",30 %/Tahun,"Rp. 5,50 Juta","Rp. 0,00 Juta",-
Bengkel Dan Sparepart,"10,05","57,5",1,2010,?pm=vg1AMA3mIcjJq+ixC66aRw==&mp=JHuIBacQ7Iz+a8xx8lclUA==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,1,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   80,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   20,00 %",Sedang,"Rp. 10,05 Juta","Rp. 57,50 Juta",30 %/Tahun,"Rp. 5,00 Juta","Rp. 0,00 Juta",-
Gordyn,28,72,2,2011,?pm=oS0vHuG1KOEVnVk2dGM7wA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 28,00 Juta","Rp. 72,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 10,00 Juta",3
BATIK PEKALONGAN,70,56,2,2011,?pm=ZbcvGgCtWqTU+hXzFTqTYA==&mp=Bjv3m4lcInn46OWc4jy6kQ==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,2,Retail dan Distributor,"Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   100,00 %","Masyarakat Gol Bawah (penghasilan sd 5 juta/bulan)   0,00 %",Sedang,"Rp. 70,00 Juta","Rp. 56,00 Juta",10 %/Tahun,"Rp. 5,00 Juta","Rp. 100,00 Juta",3
Dagang furniture,"670,3",2.520,4,2008,?pm=f5XaFCGbzuLMwFMx1Lf6ZQ==&mp=LhrIHvxx5uWPOvZTrS6CKw==,Perdagangan Besar dan Eceran Reparasi dan Perawatan Mobil dan Sepeda Motor,Perorangan,4,Retail dan Distributor,"Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %","Masyarakat Golongan Menengah (penghasilan Rp 5 sd 10 juta/bulan)   50,00 %",Tinggi,"Rp. 670,30 Juta","Rp. 2.520,00 Juta",10 %/Tahun,"Rp. 7,50 Juta","Rp. 215,00 Juta",6
